Rk,Gtm,Date,,Opp,Rslt,RS,RA,Inn,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Metric
138,138,9/1/2025,@,TBR,L,2,10,9,36,34,2,10,2,0,1,2,1,1,2,10,0.242,0.318,0.411,0.729,15,2,0,0,0,0,0,0.391,7,12,Shane Baz,R,66,15
139,139,9/2/2025,@,TBR,L,5,6,9,38,30,5,6,0,0,3,5,0,0,5,5,0.242,0.318,0.411,0.729,15,0,0,1,2,0,0,0.125,6,11,Drew Rasmussen,R,49,20
140,140,9/3/2025,@,TBR,L,4,9,9,32,29,4,4,0,0,1,4,0,0,2,9,0.241,0.317,0.41,0.728,7,1,1,0,0,0,0,0.158,1,11,Adrian Houser,R,60,9
141,141,9/5/2025,@,ATL,L,1,4,9,33,32,1,6,1,0,0,1,0,1,0,11,0.241,0.317,0.409,0.726,7,0,1,0,0,0,0,0.286,5,12,Chris Sale,L,71,7
142,142,9/6/2025,@,ATL,W,10,2,9,48,37,10,11,2,0,5,10,2,0,9,10,0.241,0.318,0.412,0.73,28,1,2,0,0,0,0,0.273,11,11,Hurston Waldrep,R,55,40
143,143,9/7/2025,@,ATL,W,18,2,9,51,45,18,19,1,1,5,14,2,0,3,7,0.243,0.319,0.416,0.735,37,1,2,0,1,0,0,0.412,6,14,Joey Wentz,L,16,43
144,144,9/8/2025,,STL,W,4,2,9,30,27,4,6,3,0,0,4,1,0,2,4,0.243,0.319,0.415,0.734,9,1,0,0,1,0,0,0.25,2,9,Miles Mikolas,R,52,11
145,145,9/9/2025,,STL,W,5,3,9,37,31,5,9,1,0,2,5,1,1,5,5,0.243,0.319,0.416,0.735,16,1,0,0,1,1,0,0.28,8,11,Matthew Liberatore,L,28,20
146,146,9/10/2025,,STL,W,4,2,13,50,43,4,9,2,0,1,4,0,0,5,11,0.243,0.319,0.415,0.734,14,1,0,1,1,0,2,0.25,14,12,Michael McGreevy,R,62,20
147,147,9/11/2025,,LAA,W,7,6,12,53,43,7,9,4,0,0,7,5,0,7,10,0.243,0.319,0.414,0.733,13,0,1,0,1,0,3,0.265,15,15,José Soriano,R,39,29
148,148,9/12/2025,,LAA,W,2,1,9,31,29,2,6,3,0,1,2,0,1,2,7,0.242,0.319,0.414,0.733,12,0,0,0,0,0,1,0.238,5,10,Yusei Kikuchi,L,62,14
149,149,9/13/2025,,LAA,W,5,3,9,34,29,5,6,3,0,1,5,0,0,4,10,0.242,0.319,0.414,0.733,12,0,1,0,0,0,0,0.278,5,9,Mitch Farris,L,35,17
150,150,9/14/2025,,LAA,W,11,2,9,43,38,11,16,7,0,1,11,2,0,4,9,0.244,0.32,0.416,0.736,26,2,0,0,1,1,0,0.517,8,12,Kyle Hendricks,R,8,30
151,151,9/16/2025,@,KCR,W,12,5,9,45,40,12,14,3,1,5,11,1,0,4,5,0.244,0.321,0.419,0.74,34,2,1,0,0,0,0,0.3,6,10,Michael Wacha,R,12,38
152,152,9/17/2025,@,KCR,L,5,7,9,36,33,5,10,1,0,2,4,0,0,2,7,0.245,0.321,0.42,0.741,17,2,0,0,1,0,0,0.32,4,11,Cole Ragans,L,53,17
153,153,9/18/2025,@,KCR,W,2,0,9,32,30,2,5,2,0,0,2,0,0,1,8,0.244,0.32,0.419,0.739,7,1,0,0,0,0,0,0.227,3,10,Stephen Kolek,R,75,7
154,154,9/19/2025,@,HOU,W,4,0,9,37,34,4,9,0,0,4,4,0,1,2,10,0.244,0.32,0.42,0.74,21,1,1,0,0,0,0,0.25,6,9,Hunter Brown,R,61,22
155,155,9/20/2025,@,HOU,W,6,4,9,41,35,6,9,3,0,1,6,3,0,5,9,0.245,0.32,0.42,0.741,15,0,0,0,1,0,0,0.308,8,10,Framber Valdez,L,32,23
156,156,9/21/2025,@,HOU,W,7,3,9,36,34,7,8,1,0,2,7,0,0,2,7,0.244,0.32,0.42,0.74,15,1,0,0,0,0,0,0.24,2,11,Jason Alexander,R,12,16
157,157,9/23/2025,,COL,W,4,3,9,33,26,4,3,1,0,1,4,0,0,4,16,0.244,0.32,0.42,0.74,7,1,3,0,0,0,0,0.222,5,10,McCade Brown,R,67,13
158,158,9/24/2025,,COL,W,9,2,9,39,36,9,14,3,0,5,9,1,0,1,8,0.245,0.321,0.423,0.743,32,0,1,0,1,1,0,0.375,6,11,Tanner Gordon,R,23,35
159,159,9/25/2025,,COL,W,6,2,9,41,33,6,10,1,0,1,6,1,0,6,6,0.245,0.321,0.423,0.744,14,0,1,1,0,0,1,0.346,11,13,Bradley Blalock,R,28,23
160,160,9/26/2025,,LAD,L,2,3,9,41,35,2,8,2,0,0,1,3,0,4,12,0.245,0.321,0.422,0.743,10,0,2,0,0,1,2,0.348,12,11,Emmet Sheehan,R,52,21
161,161,9/27/2025,,LAD,L,3,5,9,37,35,3,8,1,0,1,3,3,0,2,15,0.245,0.321,0.421,0.742,12,0,0,0,0,0,0,0.368,7,9,Tyler Glasnow,R,55,17
162,162,9/28/2025,,LAD,L,1,6,9,34,32,1,5,1,0,0,1,0,0,2,14,0.244,0.32,0.42,0.74,6,0,0,0,0,0,0,0.278,6,10,Clayton Kershaw,L,66,8
